date,strategy,spy
2022-03-25,368078.4895203834,250205.0748087829
2022-03-28,370190.15546352917,251984.5210978454
2022-03-29,376628.29668743664,255101.29673261102
2022-03-30,372398.292121244,253526.34311932977
2022-03-31,364650.7250664955,249624.81748456415
2022-04-01,365697.7709382301,250332.14756268915
2022-04-04,372710.2484772926,252476.3443400329
2022-04-05,367427.98014767224,249287.7271525329
2022-04-06,358219.691032634,246795.37241620477
2022-04-07,357867.1106607773,248038.8140665954
2022-04-08,357747.4734003403,247375.66538495477
2022-04-11,349895.23477195285,243148.08140057977
2022-04-12,346033.8217851975,242247.27280682977
2022-04-13,348479.660362468,245021.46885175165
2022-04-14,343109.4017259934,241970.99204511102
2022-04-18,344618.67308829806,242070.44028729852
2022-04-19,350893.77830146335,245977.4908244079
2022-04-20,340742.1385996201,245795.09775800165
2022-04-21,328440.62648414157,242120.20005292352
2022-04-22,319309.6949312546,235477.64560956415
2022-04-25,322929.0463983872,236842.61728925165
2022-04-26,312620.3638689377,229984.55600995477
2022-04-27,311426.60193274997,230631.0943400329
2022-04-28,336888.69739936374,236455.82065839227
2022-04-29,326177.7073480942,227718.7935587829
2022-05-02,332718.50682853244,229089.34360761102
2022-05-03,332481.8962786057,230139.32456464227
2022-05-04,344510.66001533053,237146.59385175165
2022-05-05,327110.18856833957,228719.0503947204
2022-05-06,324088.6101534226,227354.0787150329
2022-05-09,311095.68466590426,220076.00010175165
2022-05-10,313511.89117454074,220584.43369550165
2022-05-11,306574.36518500827,217080.80796307977
2022-05-12,305283.54868720553,216854.23350018915
2022-05-13,315287.16470740817,222037.82163495477
2022-05-16,315520.456493602,221137.08433026727
2022-05-17,321393.3993036606,225685.18393964227
2022-05-18,307569.32574866794,216589.0025431579
2022-05-19,307484.9574587204,215262.61606854852
2022-05-20,309673.02511237643,215356.6285197204
2022-05-23,315507.53637336276,219385.26255292352
2022-05-24,304154.7182352402,217710.75376386102
2022-05-25,307147.48981842183,219633.91880292352
2022-05-26,316153.04990753316,224021.7427775329
2022-05-27,322077.19541286456,229520.37510175165
2022-05-31,318511.3254024886,228232.75205487665
2022-06-01,313119.0544826888,226386.95347089227
2022-06-02,322232.8006832503,230697.4644572204
2022-06-03,313709.57683681475,226911.96177167352
2022-06-06,316938.0442593001,227602.77060956415
2022-06-07,319704.7569820784,229785.6060587829
2022-06-08,318281.346062889,227287.74424237665
2022-06-09,306618.40792201983,221883.10654706415
2022-06-10,296851.9510586165,215450.5875040954
2022-06-13,282973.30873226153,207271.75376386102
2022-06-14,280668.72570156085,206647.22593182977
2022-06-15,286381.1109402083,209592.74741620477
2022-06-16,276547.4948818587,202657.3375040954
2022-06-17,278070.2635357283,203094.07212323602
2022-06-21,280602.46592067706,208205.81870526727
2022-06-22,281002.0449612044,207828.37876386102
2022-06-23,284389.20464443194,209865.24985761102
2022-06-24,294877.13558315265,216536.4625040954
2022-06-27,295527.0822079085,215709.52720136102
2022-06-28,287168.85848354327,211302.74033612665
2022-06-29,289512.39397548663,211130.66636151727
2022-06-30,286796.6824047469,209415.6832072204
2022-07-01,286547.2995769881,211630.17100018915
2022-07-05,290119.5075695418,212029.7818400329
2022-07-06,292987.57673000323,212745.79136151727
2022-07-07,296348.3248455428,215931.52134198602
2022-07-08,296367.07631038653,215753.88682050165
2022-07-11,289407.355210533,213289.6734415954
2022-07-12,288533.6324474715,211402.59849042352
2022-07-13,286758.52508663165,210292.6099650329
2022-07-14,283372.6581432723,209782.00205487665
2022-07-15,293606.88655971515,213789.17808026727
2022-07-18,293211.0608761214,212024.23911542352
2022-07-19,303263.7809078597,217751.95884198602
2022-07-20,307490.6691677474,219139.45786542352
2022-07-21,308672.68550991046,221370.66294354852
2022-07-22,298340.07322048175,219317.05674237665
2022-07-25,297795.6148311995,219583.48179120477
2022-07-26,292208.6651852034,216986.0113322204
2022-07-27,302338.599099388,222619.43345136102
2022-07-28,298897.6808559798,225411.14878339227
2022-07-29,299524.4419033431,228696.77256268915
2022-08-01,298567.510125389,228019.68686932977
2022-08-02,298106.9089748763,226515.54111737665
2022-08-03,305776.6145565413,230062.10068768915
2022-08-04,305622.2144405745,229906.7261759704
2022-08-05,302968.95395778643,229518.2007853454
2022-08-08,302953.6769192122,229251.7935587829
2022-08-09,300763.39867519366,228341.59263104852
2022-08-10,309360.407983055,233136.8335978454
2022-08-11,307470.6272671126,233136.8335978454
2022-08-12,313013.69571804034,237082.9683634704
2022-08-15,314329.6594631575,238059.82456464227
2022-08-16,314273.1567318343,238526.01938886102
2022-08-17,309779.7192013167,236833.2427775329
2022-08-18,310354.0353176497,237521.4673869079
2022-08-19,304114.73351406085,234330.12339276727
2022-08-22,297383.35837673175,229451.58115643915
2022-08-23,294998.01590847,228896.59580487665
2022-08-24,297116.9477169417,229629.16221112665
2022-08-25,303690.2287075423,232870.4263712829
2022-08-26,292517.42853664386,224989.29575604852
2022-08-29,289481.85449336993,223501.9029337829
2022-08-30,286099.93286251056,221048.72153729852
2022-08-31,287583.47279476153,219367.03037518915
2022-09-01,288682.1383068465,220055.23716229852
2022-09-02,282706.964885475,217735.2593790954
2022-09-06,281775.0275075453,216913.90244550165
2022-09-07,284693.98939109023,220810.08140057977
2022-09-08,287293.7645375746,222253.09678143915
2022-09-09,292588.2403066176,225705.26963300165
2022-09-12,294173.2720754164,228130.68393964227
2022-09-13,278141.70783591445,218212.62876386102
2022-09-14,276958.9157826918,219045.14243573602
2022-09-15,277038.5554006117,216558.68686932977
2022-09-16,274494.0096242445,214906.8658244079
2022-09-19,276464.8770253676,216573.1763712829
2022-09-20,274470.56107688125,214087.66538495477
2022-09-21,268297.71107077773,210353.82944745477
2022-09-22,269497.52634787734,208587.17954511102
2022-09-23,267103.1294972914,205092.9996134704
2022-09-26,262552.02271628554,203064.45151776727
2022-09-27,261041.48463034807,202546.16221112665
2022-09-28,267954.3371999281,206530.77524823602
2022-09-29,263303.12299704726,202217.35923261102
2022-09-30,261328.13740134417,199090.90610761102
2022-10-03,266272.68650412734,204346.21103925165
2022-10-04,270721.109996559,210677.03623456415
2022-10-05,270474.0146596449,210186.6031290954
2022-10-06,268012.97178244765,208018.75620526727
2022-10-07,260496.83790183245,202217.35923261102
2022-10-10,259252.42383933245,200673.66587323602
2022-10-11,256121.10255026995,199403.02744550165
2022-10-12,254796.2891347426,198745.43931073602
2022-10-13,261320.49137473284,203989.5162150329
2022-10-14,259538.65427542763,199341.7544962829
2022-10-17,263476.9753279789,204463.26767987665
2022-10-18,264622.04139853554,206865.13877362665
2022-10-19,265905.4925170048,205399.4712931579
2022-10-20,265446.9372115238,203677.44834393915
2022-10-21,271523.29500723915,208626.19248456415
2022-10-24,274603.873033057,211178.60825604852
